feature,importance,original_feature,feature_group
categorical__route_Shreveport → Green Bay,0.0,route_Shreveport → Green Bay,route
categorical__route_Shreveport → Grand Rapids,0.0,route_Shreveport → Grand Rapids,route
categorical__route_Shreveport → Fresno,0.0,route_Shreveport → Fresno,route
categorical__route_Shreveport → Fort Wayne,0.0,route_Shreveport → Fort Wayne,route
categorical__route_Shreveport → El Paso,0.0,route_Shreveport → El Paso,route
categorical__route_Shreveport → Reno,0.0,route_Shreveport → Reno,route
categorical__route_Shreveport → Raleigh,0.0,route_Shreveport → Raleigh,route
categorical__route_Shreveport → Providence,0.0,route_Shreveport → Providence,route
categorical__route_Shreveport → Phoenix,0.0,route_Shreveport → Phoenix,route
categorical__route_Shreveport → Oklahoma City,0.0,route_Shreveport → Oklahoma City,route
categorical__route_Shreveport → New York,0.0,route_Shreveport → New York,route
categorical__route_Shreveport → New Orleans,0.0,route_Shreveport → New Orleans,route
categorical__route_Shreveport → Nashville,0.0,route_Shreveport → Nashville,route
categorical__route_Shreveport → Montgomery,0.0,route_Shreveport → Montgomery,route
categorical__route_Shreveport → Milwaukee,0.0,route_Shreveport → Milwaukee,route
categorical__route_Shreveport → Memphis,0.0,route_Shreveport → Memphis,route
categorical__route_Shreveport → Madison,0.0,route_Shreveport → Madison,route
categorical__route_Shreveport → Lubbock,0.0,route_Shreveport → Lubbock,route
categorical__route_Shreveport → Louisville,0.0,route_Shreveport → Louisville,route
categorical__route_St. Louis → Atlanta,0.0,route_St. Louis → Atlanta,route
categorical__route_St. Louis → Amarillo,0.0,route_St. Louis → Amarillo,route
categorical__route_St. Louis → Albuquerque,0.0,route_St. Louis → Albuquerque,route
categorical__route_St. Louis → Albany,0.0,route_St. Louis → Albany,route
categorical__route_Shreveport → Washington,0.0,route_Shreveport → Washington,route
categorical__route_Shreveport → Tulsa,0.0,route_Shreveport → Tulsa,route
categorical__route_Shreveport → Tucson,0.0,route_Shreveport → Tucson,route
categorical__route_Shreveport → Toledo,0.0,route_Shreveport → Toledo,route
categorical__route_Shreveport → Syracuse,0.0,route_Shreveport → Syracuse,route
categorical__route_Shreveport → St. Louis,0.0,route_Shreveport → St. Louis,route
categorical__route_Shreveport → Savannah,0.0,route_Shreveport → Savannah,route
categorical__route_Shreveport → San Francisco,0.0,route_Shreveport → San Francisco,route
categorical__route_Shreveport → San Antonio,0.0,route_Shreveport → San Antonio,route
categorical__route_Shreveport → Salt Lake City,0.0,route_Shreveport → Salt Lake City,route
categorical__route_Shreveport → Richmond,0.0,route_Shreveport → Richmond,route
categorical__route_St. Louis → El Paso,0.0,route_St. Louis → El Paso,route
categorical__route_St. Louis → Detroit,0.0,route_St. Louis → Detroit,route
categorical__route_St. Louis → Dayton,0.0,route_St. Louis → Dayton,route
categorical__route_St. Louis → Dallas,0.0,route_St. Louis → Dallas,route
categorical__route_St. Louis → Columbia,0.0,route_St. Louis → Columbia,route
categorical__route_St. Louis → Cincinnati,0.0,route_St. Louis → Cincinnati,route
categorical__route_St. Louis → Chattanooga,0.0,route_St. Louis → Chattanooga,route
categorical__route_St. Louis → Charleston,0.0,route_St. Louis → Charleston,route
categorical__route_St. Louis → Buffalo,0.0,route_St. Louis → Buffalo,route
categorical__route_St. Louis → Boston,0.0,route_St. Louis → Boston,route
categorical__route_St. Louis → Birmingham,0.0,route_St. Louis → Birmingham,route
categorical__route_St. Louis → Baton Rouge,0.0,route_St. Louis → Baton Rouge,route
categorical__route_St. Louis → Baltimore,0.0,route_St. Louis → Baltimore,route
categorical__route_St. Louis → Bakersfield,0.0,route_St. Louis → Bakersfield,route
categorical__route_St. Louis → Austin,0.0,route_St. Louis → Austin,route
categorical__route_St. Louis → Louisville,0.0,route_St. Louis → Louisville,route
categorical__route_St. Louis → Los Angeles,0.0,route_St. Louis → Los Angeles,route
categorical__route_St. Louis → Little Rock,0.0,route_St. Louis → Little Rock,route
categorical__route_St. Louis → Lexington,0.0,route_St. Louis → Lexington,route
categorical__route_St. Louis → Las Vegas,0.0,route_St. Louis → Las Vegas,route
categorical__route_St. Louis → Kansas City,0.0,route_St. Louis → Kansas City,route
categorical__route_St. Louis → Jacksonville,0.0,route_St. Louis → Jacksonville,route
categorical__route_St. Louis → Indianapolis,0.0,route_St. Louis → Indianapolis,route
categorical__route_St. Louis → Houston,0.0,route_St. Louis → Houston,route
categorical__route_St. Louis → Hartford,0.0,route_St. Louis → Hartford,route
categorical__route_St. Louis → Harrisburg,0.0,route_St. Louis → Harrisburg,route
categorical__route_St. Louis → Greensboro,0.0,route_St. Louis → Greensboro,route
categorical__route_St. Louis → Green Bay,0.0,route_St. Louis → Green Bay,route
categorical__route_St. Louis → Grand Rapids,0.0,route_St. Louis → Grand Rapids,route
categorical__route_St. Louis → Fresno,0.0,route_St. Louis → Fresno,route
categorical__route_St. Louis → Fort Wayne,0.0,route_St. Louis → Fort Wayne,route
categorical__route_St. Louis → Salt Lake City,0.0,route_St. Louis → Salt Lake City,route
categorical__route_St. Louis → Richmond,0.0,route_St. Louis → Richmond,route
categorical__route_St. Louis → Raleigh,0.0,route_St. Louis → Raleigh,route
categorical__route_St. Louis → Phoenix,0.0,route_St. Louis → Phoenix,route
categorical__route_St. Louis → Philadelphia,0.0,route_St. Louis → Philadelphia,route
categorical__route_St. Louis → Oklahoma City,0.0,route_St. Louis → Oklahoma City,route
categorical__route_St. Louis → New York,0.0,route_St. Louis → New York,route
categorical__route_St. Louis → New Orleans,0.0,route_St. Louis → New Orleans,route
categorical__route_St. Louis → Nashville,0.0,route_St. Louis → Nashville,route
categorical__route_St. Louis → Montgomery,0.0,route_St. Louis → Montgomery,route
categorical__route_St. Louis → Mobile,0.0,route_St. Louis → Mobile,route
categorical__route_St. Louis → Milwaukee,0.0,route_St. Louis → Milwaukee,route
categorical__route_St. Louis → Memphis,0.0,route_St. Louis → Memphis,route
categorical__route_St. Louis → Madison,0.0,route_St. Louis → Madison,route
categorical__route_St. Louis → Lubbock,0.0,route_St. Louis → Lubbock,route
categorical__route_Syracuse → Bakersfield,0.0,route_Syracuse → Bakersfield,route
categorical__route_Syracuse → Austin,0.0,route_Syracuse → Austin,route
categorical__route_Syracuse → Atlanta,0.0,route_Syracuse → Atlanta,route
categorical__route_Syracuse → Amarillo,0.0,route_Syracuse → Amarillo,route
categorical__route_Syracuse → Albuquerque,0.0,route_Syracuse → Albuquerque,route
categorical__route_Syracuse → Albany,0.0,route_Syracuse → Albany,route
categorical__route_St. Louis → Washington,0.0,route_St. Louis → Washington,route
categorical__route_St. Louis → Tulsa,0.0,route_St. Louis → Tulsa,route
categorical__route_St. Louis → Tucson,0.0,route_St. Louis → Tucson,route
categorical__route_St. Louis → Toledo,0.0,route_St. Louis → Toledo,route
categorical__route_St. Louis → Tampa,0.0,route_St. Louis → Tampa,route
categorical__route_St. Louis → Syracuse,0.0,route_St. Louis → Syracuse,route
categorical__route_St. Louis → Shreveport,0.0,route_St. Louis → Shreveport,route
categorical__route_St. Louis → Savannah,0.0,route_St. Louis → Savannah,route
categorical__route_St. Louis → San Francisco,0.0,route_St. Louis → San Francisco,route
categorical__route_St. Louis → San Antonio,0.0,route_St. Louis → San Antonio,route
categorical__route_Syracuse → Fresno,0.0,route_Syracuse → Fresno,route
categorical__route_Syracuse → Fort Wayne,0.0,route_Syracuse → Fort Wayne,route
categorical__route_Syracuse → El Paso,0.0,route_Syracuse → El Paso,route
categorical__route_Syracuse → Detroit,0.0,route_Syracuse → Detroit,route
categorical__route_Syracuse → Dayton,0.0,route_Syracuse → Dayton,route
categorical__route_Syracuse → Dallas,0.0,route_Syracuse → Dallas,route
categorical__route_Syracuse → Corpus Christi,0.0,route_Syracuse → Corpus Christi,route
categorical__route_Syracuse → Columbia,0.0,route_Syracuse → Columbia,route
categorical__route_Syracuse → Cincinnati,0.0,route_Syracuse → Cincinnati,route
categorical__route_Syracuse → Chattanooga,0.0,route_Syracuse → Chattanooga,route
categorical__route_Syracuse → Charleston,0.0,route_Syracuse → Charleston,route
categorical__route_Syracuse → Buffalo,0.0,route_Syracuse → Buffalo,route
categorical__route_Syracuse → Boston,0.0,route_Syracuse → Boston,route
categorical__route_Syracuse → Birmingham,0.0,route_Syracuse → Birmingham,route
categorical__route_Syracuse → Baton Rouge,0.0,route_Syracuse → Baton Rouge,route
categorical__route_Syracuse → Baltimore,0.0,route_Syracuse → Baltimore,route
categorical__route_Syracuse → Madison,0.0,route_Syracuse → Madison,route
categorical__route_Syracuse → Lubbock,0.0,route_Syracuse → Lubbock,route
categorical__route_Syracuse → Louisville,0.0,route_Syracuse → Louisville,route
categorical__route_Syracuse → Little Rock,0.0,route_Syracuse → Little Rock,route
categorical__route_Syracuse → Lexington,0.0,route_Syracuse → Lexington,route
categorical__route_Syracuse → Las Vegas,0.0,route_Syracuse → Las Vegas,route
categorical__route_Syracuse → Kansas City,0.0,route_Syracuse → Kansas City,route
categorical__route_Syracuse → Indianapolis,0.0,route_Syracuse → Indianapolis,route
categorical__route_Syracuse → Houston,0.0,route_Syracuse → Houston,route
categorical__route_Syracuse → Hartford,0.0,route_Syracuse → Hartford,route
categorical__route_Syracuse → Harrisburg,0.0,route_Syracuse → Harrisburg,route
categorical__route_Syracuse → Greensboro,0.0,route_Syracuse → Greensboro,route
categorical__route_Syracuse → Green Bay,0.0,route_Syracuse → Green Bay,route
categorical__route_Albany → Las Vegas,0.0,route_Albany → Las Vegas,route
categorical__route_Albany → Kansas City,0.0,route_Albany → Kansas City,route
categorical__route_Albany → Jacksonville,0.0,route_Albany → Jacksonville,route
categorical__route_Albany → Indianapolis,0.0,route_Albany → Indianapolis,route
categorical__route_Albany → Houston,0.0,route_Albany → Houston,route
categorical__route_Albany → Hartford,0.0,route_Albany → Hartford,route
categorical__route_Albany → Harrisburg,0.0,route_Albany → Harrisburg,route
categorical__route_Albany → Greensboro,0.0,route_Albany → Greensboro,route
categorical__route_Bakersfield → Little Rock,0.0,route_Bakersfield → Little Rock,route
categorical__route_Albany → Grand Rapids,0.0,route_Albany → Grand Rapids,route
categorical__route_Albany → Fresno,0.0,route_Albany → Fresno,route
categorical__route_Albany → Fort Wayne,0.0,route_Albany → Fort Wayne,route
categorical__route_Albany → El Paso,0.0,route_Albany → El Paso,route
categorical__route_Albany → Detroit,0.0,route_Albany → Detroit,route
categorical__route_Albany → Dayton,0.0,route_Albany → Dayton,route
categorical__route_Syracuse → Grand Rapids,0.0,route_Syracuse → Grand Rapids,route
categorical__route_Syracuse → San Antonio,0.0,route_Syracuse → San Antonio,route
categorical__route_Syracuse → Salt Lake City,0.0,route_Syracuse → Salt Lake City,route
categorical__route_Syracuse → Reno,0.0,route_Syracuse → Reno,route
categorical__route_Syracuse → Raleigh,0.0,route_Syracuse → Raleigh,route
categorical__route_Syracuse → Providence,0.0,route_Syracuse → Providence,route
categorical__route_Syracuse → Philadelphia,0.0,route_Syracuse → Philadelphia,route
categorical__route_Syracuse → New York,0.0,route_Syracuse → New York,route
categorical__route_Syracuse → New Orleans,0.0,route_Syracuse → New Orleans,route
categorical__route_Syracuse → Nashville,0.0,route_Syracuse → Nashville,route
categorical__route_Syracuse → Montgomery,0.0,route_Syracuse → Montgomery,route
categorical__route_Syracuse → Mobile,0.0,route_Syracuse → Mobile,route
categorical__route_Syracuse → Milwaukee,0.0,route_Syracuse → Milwaukee,route
categorical__route_Syracuse → Memphis,0.0,route_Syracuse → Memphis,route
categorical__route_Tampa → Baltimore,0.0,route_Tampa → Baltimore,route
categorical__route_Tampa → Bakersfield,0.0,route_Tampa → Bakersfield,route
categorical__route_Tampa → Austin,0.0,route_Tampa → Austin,route
categorical__route_Tampa → Atlanta,0.0,route_Tampa → Atlanta,route
categorical__route_Tampa → Amarillo,0.0,route_Tampa → Amarillo,route
categorical__route_Tampa → Albuquerque,0.0,route_Tampa → Albuquerque,route
categorical__route_Tampa → Albany,0.0,route_Tampa → Albany,route
