date,pickup,delivery,equipment,distance,posted_rate,predicted_rate,absolute_error,percentage_error
2025-10-20,Philadelphia,Lexington,Flatbed,791.3,1745.83,1730.7334,15.096601562499927,0.8647234588992013
2025-10-20,Baton Rouge,Kansas City,Dry Van,755.2,1685.45,1600.7612,84.68876953125005,5.024697827360648
2025-10-20,Greensboro,Lubbock,Reefer,1252.3,2878.12,3063.9695,185.8494824218751,6.457322224989754
2025-10-20,Fort Wayne,Nashville,Dry Van,530.0,1168.91,1142.5629,26.347133789062582,2.253991649405222
2025-10-20,Hartford,New York,Dry Van,124.3,332.78,289.5474,43.23260620117185,12.991347497196903
2025-10-20,Lubbock,Albuquerque,Reefer,813.7,1992.45,2036.1577,43.707714843749955,2.1936668344876886
2025-10-20,Philadelphia,St. Louis,Dry Van,1084.6,2112.63,2058.0286,54.60143554687511,2.584524291848317
2025-10-20,Savannah,Montgomery,Flatbed,330.6,855.72,849.39044,6.329558105468777,0.7396763083098182
2025-10-20,Kansas City,Austin,Dry Van,1001.9,2086.28,2063.7322,22.5478222656252,1.0807668321426271
2025-10-20,Mobile,Lubbock,Flatbed,817.5,1866.42,1884.8687,18.448652343749927,0.9884512780483454
2025-10-20,Boston,Charleston,Dry Van,783.6,1611.06,1571.4365,39.623476562499945,2.459466224876786
2025-10-20,Richmond,Cincinnati,Dry Van,666.4,1445.43,1391.6254,53.804633789062564,3.7223963657224886
2025-10-20,Memphis,Little Rock,Reefer,202.2,639.17,639.7167,0.5466748046875409,0.08552885847075754
2025-10-20,Kansas City,Bakersfield,Flatbed,1702.2,3505.44,3536.4778,31.037783203124945,0.8854176138551778
2025-10-20,Madison,Fresno,Flatbed,2011.2,4057.31,3896.3499,160.96014648437495,3.9671641182057806
2025-10-20,Philadelphia,El Paso,Dry Van,2490.9,880.13,4334.618,3454.4881640625,392.49749060508105
2025-10-20,Green Bay,Reno,Flatbed,1936.8,3739.53,3677.1003,62.4296582031252,1.6694519953877947
2025-10-20,Amarillo,Lexington,Reefer,1311.4,2821.23,2822.958,1.7280078124999818,0.06125015728955037
2025-10-20,Kansas City,Syracuse,Flatbed,929.9,1805.43,2075.428,269.99797851562494,14.95477412669696
2025-10-20,Albuquerque,Cincinnati,Reefer,1506.5,3140.88,3238.7239,97.84387695312489,3.1151739943304073
2025-10-20,Philadelphia,Houston,Dry Van,1589.7,643.58,2937.7168,2294.136796875,356.4648989830324
2025-10-20,Little Rock,Nashville,Flatbed,308.4,863.53,891.00977,27.479765625000027,3.1822595190670886
2025-10-20,Indianapolis,Atlanta,Dry Van,378.0,870.15,814.816,55.33402099609373,6.359135895660947
2025-10-20,Lexington,Richmond,Flatbed,547.5,1308.78,1340.2705,31.490507812500027,2.4060963502269312
2025-10-20,San Antonio,Raleigh,Dry Van,1464.9,2957.72,2929.627,28.0930468749998,0.9498210403621641
2025-10-20,Detroit,Richmond,Dry Van,639.7,1330.65,1271.9633,58.68674316406259,4.410381630335745
2025-10-20,Montgomery,El Paso,Dry Van,1651.1,3113.18,3076.62,36.559882812499836,1.174358142237193
2025-10-20,Richmond,Philadelphia,Dry Van,279.4,670.27,639.5041,30.765910644531232,4.5900772292555585
2025-10-20,Grand Rapids,Baltimore,Dry Van,946.5,1839.62,1666.7886,172.8314257812499,9.394952532656195
2025-10-20,Tampa,Richmond,Reefer,1032.5,2320.32,2373.8337,53.513740234374836,2.3063086227061285
2025-10-20,Las Vegas,Mobile,Flatbed,1791.2,3781.31,3683.4265,97.88348632812495,2.5886131083705104
2025-10-20,Bakersfield,Kansas City,Dry Van,1760.3,3502.7,3427.7947,74.90532226562482,2.138502362909322
2025-10-20,Montgomery,New York,Dry Van,1052.7,2120.92,2056.4602,64.45979492187507,3.0392374498743506
2025-10-20,Bakersfield,Little Rock,Reefer,1679.7,3533.69,3504.9612,28.728818359375055,0.8129976981391988
2025-10-20,Jacksonville,Dayton,Dry Van,687.7,1466.97,1415.7032,51.26675292968753,3.494737651737086
2025-10-20,Tucson,New Orleans,Dry Van,1476.0,2790.85,2748.653,42.19692382812491,1.5119739085986315
2025-10-20,Dayton,Providence,Dry Van,1034.3,2088.92,1972.0298,116.89021484375007,5.595724816831189
2025-10-20,Shreveport,Atlanta,Reefer,458.9,1246.26,1238.4668,7.793203124999991,0.6253272290693749
2025-10-20,Savannah,Amarillo,Flatbed,1515.6,3141.33,3144.296,2.9658984375000728,0.09441537302671393
2025-10-20,Tampa,Memphis,Reefer,621.8,1529.35,1541.4207,12.070654296875091,0.7892669628845648
2025-10-20,Salt Lake City,Harrisburg,Dry Van,2296.7,4278.23,4243.7427,34.48732421874956,0.8061119719778872
2025-10-20,Hartford,Lexington,Dry Van,837.8,1631.08,1626.6091,4.470869140624927,0.2741048348716757
2025-10-20,Richmond,Kansas City,Reefer,923.8,2174.48,2177.343,2.863017578124982,0.13166447049984278
2025-10-20,Dayton,Fresno,Flatbed,2278.3,4503.27,4331.5264,171.74363281250044,3.8137538458164935
2025-10-20,Fresno,Memphis,Dry Van,1990.6,3701.77,3694.212,7.558085937499982,0.20417492003825147
2025-10-20,Fresno,Syracuse,Reefer,2823.9,5496.55,5319.9937,176.55634765625018,3.212130293661482
2025-10-20,Baltimore,Syracuse,Dry Van,464.2,1028.64,1008.1685,20.47148193359385,1.99015028908013
2025-10-20,Phoenix,Jacksonville,Dry Van,2215.9,4063.51,4193.234,129.72388671874978,3.1924096832233655
2025-10-20,Grand Rapids,Baton Rouge,Flatbed,1099.9,2347.37,2155.5474,191.8226367187499,8.17181086572419
2025-10-20,Greensboro,Los Angeles,Dry Van,2324.2,4332.59,4250.184,82.40591796875015,1.902001296424313
2025-10-20,Louisville,Tucson,Dry Van,1731.2,3252.55,3290.6648,38.11479492187482,1.1718434742548098
2025-10-20,Philadelphia,Albany,Dry Van,407.6,908.37,913.86115,5.4911450195312455,0.6045053248710597
2025-10-20,Atlanta,St. Louis,Flatbed,375.8,970.39,883.2708,87.11918701171874,8.977749874969728
2025-10-20,Mobile,San Antonio,Dry Van,735.4,1558.89,1500.5309,58.3591162109376,3.7436327265514304
2025-10-20,Memphis,Greensboro,Flatbed,454.9,1149.12,1100.2146,48.90540039062489,4.255900201077773
2025-10-20,Columbia,Tucson,Flatbed,2023.4,17893.17,4145.955,13747.214921874998,76.82939871400652
2025-10-20,Nashville,Hartford,Reefer,1078.4,2487.72,2568.6165,80.8964550781252,3.251831197969434
2025-10-20,Amarillo,Greensboro,Reefer,1469.0,3335.74,3203.8792,131.86084960937478,3.9529714428994702
2025-10-20,Charleston,Mobile,Dry Van,631.7,1412.73,1368.3143,44.41566894531252,3.14396020083898
2025-10-20,Tampa,Green Bay,Flatbed,1300.5,2712.93,2633.7485,79.18146484374984,2.9186696613532175
2025-10-20,Tucson,Boston,Flatbed,2987.6,6093.6,5725.046,368.55410156250036,6.04821618685999
2025-10-20,Detroit,Baltimore,Reefer,816.4,1868.59,1835.1104,33.47964843749992,1.7917064972786925
2025-10-20,Tulsa,Chattanooga,Dry Van,522.1,1202.95,1210.0294,7.0794189453124545,0.5885048377166511
2025-10-20,Indianapolis,Tampa,Dry Van,828.0,1604.74,1588.375,16.36500000000001,1.019791368072087
2025-10-20,Columbia,Birmingham,Reefer,274.0,793.55,807.1479,13.597888183593795,1.7135515321774049
2025-10-20,Charleston,San Antonio,Reefer,1348.4,3115.6,3153.2866,37.68662109375009,1.2096103830321636
2025-10-20,Fresno,Los Angeles,Flatbed,438.0,997.17,919.6596,77.51039306640621,7.773037001354455
2025-10-20,Houston,Indianapolis,Dry Van,753.5,1617.98,1587.915,30.064960937500018,1.858178774614026
2025-10-20,Louisville,Nashville,Dry Van,179.2,463.0,463.03427,0.034271240234375,0.007401995730966522
2025-10-20,Richmond,New York,Reefer,257.6,701.71,713.179,11.469016113281214,1.6344381743571008
2025-10-20,Buffalo,Los Angeles,Reefer,2688.6,5490.26,5354.9136,135.34642578125022,2.465209767501907
2025-10-20,Albany,Fresno,Reefer,3163.4,6302.46,6286.9316,15.528359375000036,0.246385687096785
2025-10-20,Fort Wayne,Washington,Dry Van,559.5,1213.94,1162.8456,51.094418945312555,4.208973997505029
2025-10-20,Columbia,Buffalo,Dry Van,617.5,1349.39,1326.7167,22.6733251953126,1.6802648007849914
2025-10-20,Atlanta,Indianapolis,Reefer,355.9,951.71,965.4468,13.736777343749964,1.4433784812337753
2025-10-20,Richmond,Lexington,Dry Van,542.1,1143.94,1161.597,17.657045898437445,1.543529022364586
2025-10-20,Milwaukee,El Paso,Dry Van,1539.4,2796.13,2849.507,53.37708007812489,1.9089627477307882
2025-10-20,Albany,Lexington,Flatbed,1021.9,2108.65,2229.1924,120.54238281249991,5.716566656984321
2025-10-20,Tucson,Shreveport,Dry Van,1448.9,2942.78,2913.5603,29.2196972656252,0.9929283624880283
2025-10-20,Philadelphia,Bakersfield,Reefer,2876.1,5652.74,5476.119,176.62085937499978,3.1245176564816317
2025-10-20,Syracuse,Fort Wayne,Dry Van,540.4,1153.25,1140.3353,12.9146728515625,1.119850236424236
2025-10-20,Boston,Green Bay,Flatbed,1201.7,2403.82,2470.803,66.98297851562484,2.786522223611786
2025-10-20,Tampa,Columbia,Dry Van,564.0,1205.46,1173.0721,32.387856445312536,2.6867632642570087
2025-10-20,Harrisburg,Columbia,Reefer,529.1,1314.3,1268.1775,46.122509765624955,3.509283250827433
2025-10-20,Lexington,Baton Rouge,Dry Van,760.5,1570.88,1490.7802,80.09984863281261,5.099043124415143
2025-10-20,Lexington,Richmond,Reefer,559.8,1391.18,1419.4493,28.269340820312436,2.0320404850783103
2025-10-20,Mobile,Tucson,Dry Van,1761.1,3513.88,3475.8535,38.02648437500011,1.0821793679636216
2025-10-20,Cincinnati,New York,Dry Van,838.2,1768.2,1744.3223,23.877734375000045,1.3503978268861012
2025-10-20,Jacksonville,Memphis,Reefer,470.1,1140.79,1139.2931,1.4969091796874636,0.13121689177565227
2025-10-20,El Paso,Lexington,Flatbed,1674.4,3582.0,3518.673,63.326904296875,1.767920276294668
2025-10-20,Los Angeles,Fort Wayne,Flatbed,2260.5,4426.12,4443.0845,16.96447265625011,0.3832809019242612
2025-10-20,New York,Buffalo,Reefer,335.2,846.98,856.9323,9.952312011718732,1.1750350671466543
2025-10-20,Reno,Corpus Christi,Dry Van,1743.3,3262.37,3196.4424,65.92761718749989,2.020850399786042
2025-10-20,Providence,Oklahoma City,Reefer,1962.8,4354.23,4229.586,124.64406249999956,2.8625971182045866
2025-10-20,New York,Salt Lake City,Dry Van,2501.2,4758.16,4610.445,147.71517578124985,3.104460038780744
2025-10-20,Lexington,Shreveport,Flatbed,630.0,1497.92,1699.0616,201.14164550781243,13.428063281604652
2025-10-20,Oklahoma City,San Francisco,Dry Van,1538.4,2976.78,2942.5298,34.2502148437502,1.1505793119998857
2025-10-20,Detroit,Bakersfield,Flatbed,2151.1,4264.03,4252.5605,11.469453124999745,0.26898152979692325
2025-10-20,Phoenix,Los Angeles,Dry Van,71.6,205.02,230.78413,25.764133911132802,12.566644186485613
2025-10-20,Bakersfield,Richmond,Reefer,2661.8,5651.99,5411.142,240.84791015624978,4.261293989484232
2025-10-20,Richmond,Reno,Flatbed,2618.3,5131.79,4977.743,154.04683593749996,3.001814882087926
2025-10-20,Hartford,Savannah,Dry Van,829.2,352.82,1742.0659,1389.24591796875,393.75486592844794
2025-10-20,Dayton,Albuquerque,Dry Van,1544.3,3052.75,3004.6304,48.11962890625,1.5762715226025716
2025-10-20,Austin,Indianapolis,Reefer,1046.4,2457.69,2444.4893,13.200742187500055,0.5371199047683008
2025-10-20,Madison,Greensboro,Flatbed,626.7,1367.22,1304.4518,62.76821777343753,4.590937652567804
2025-10-20,Memphis,Kansas City,Dry Van,327.9,778.67,686.0433,92.62672607421871,11.895504652062968
2025-10-20,Shreveport,Jacksonville,Dry Van,547.8,1166.08,1204.446,38.36604492187507,3.2901726229654122
2025-10-20,Baltimore,Fort Wayne,Reefer,832.9,1893.57,1861.4513,32.118706054687436,1.6961985062441545
2025-10-20,Dayton,Tucson,Reefer,1945.4,3891.99,3994.5188,102.52879882812522,2.6343541177681655
2025-10-20,Dayton,New Orleans,Dry Van,739.3,1579.23,1505.8536,73.37636230468752,4.646337918142862
2025-10-20,Shreveport,Hartford,Dry Van,1414.7,2759.83,2700.9722,58.85783203124993,2.132661505645273
2025-10-20,Kansas City,Chattanooga,Reefer,439.3,1146.7,1141.5566,5.1433593750000455,0.4485357438737286
2025-10-20,Savannah,Milwaukee,Flatbed,632.4,1488.97,1456.7242,32.24575683593753,2.1656418084942968
2025-10-20,Albany,Tucson,Flatbed,2890.4,5647.19,5384.462,262.7280859374996,4.6523684511677414
2025-10-20,San Antonio,Buffalo,Dry Van,1679.4,3202.7,3071.277,131.42290039062482,4.103503306292342
2025-10-20,Chattanooga,Jacksonville,Dry Van,343.1,822.46,844.39325,21.933249511718714,2.666786167317403
2025-10-20,Nashville,Tucson,Reefer,1764.4,3652.13,3578.371,73.75890625000011,2.0196133831490144
2025-10-20,Columbia,Oklahoma City,Dry Van,1045.8,2099.75,2070.4812,29.268798828125,1.393918267799738
2025-10-20,Mobile,Bakersfield,Dry Van,1972.3,3852.49,3722.253,130.23707031249978,3.38059463652079
2025-10-20,Cincinnati,Fresno,Reefer,2233.7,4740.97,4385.1104,355.85964843750025,7.506051471270653
2025-10-20,Atlanta,Grand Rapids,Dry Van,710.3,1435.86,1435.5504,0.30958496093739996,0.021560943332734388
2025-10-20,El Paso,Fort Wayne,Reefer,1775.4,3776.77,4156.306,379.53615234375,10.049225987914276
2025-10-20,Grand Rapids,Cincinnati,Dry Van,517.7,1114.5,1061.2797,53.2203369140625,4.775265761692463
2025-10-20,Tampa,Dayton,Dry Van,935.6,1885.05,1834.4556,50.594433593749955,2.6839836393596963
2025-10-20,Reno,Salt Lake City,Dry Van,530.0,1108.88,1096.5721,12.30785644531261,1.109935831227239
2025-10-20,Hartford,Philadelphia,Flatbed,74.8,236.51,281.5034,44.993387451171884,19.023883747482934
2025-10-20,San Antonio,Dayton,Reefer,1190.0,2782.84,2842.094,59.253994140624854,2.1292634194069673
2025-10-20,Savannah,Montgomery,Flatbed,338.8,906.58,932.0044,25.42439453124996,2.8044292319762136
2025-10-20,Fort Wayne,Amarillo,Dry Van,1370.1,2757.06,2611.6135,145.44647460937495,5.275419273043566
2025-10-20,Jacksonville,Cincinnati,Dry Van,453.6,1024.01,1020.5264,3.483571777343741,0.3401892342207342
2025-10-20,Toledo,Corpus Christi,Dry Van,1314.7,2577.82,2522.138,55.682060546875164,2.1600445549679637
2025-10-20,Tucson,San Antonio,Reefer,1039.6,2378.1,2418.3567,40.25668945312509,1.6928089421439423
2025-10-20,Toledo,Salt Lake City,Dry Van,1867.2,3382.5,3354.003,28.4970703125,0.8424854490022173
2025-10-20,Amarillo,Baton Rouge,Dry Van,847.3,1836.09,1748.7554,87.33462890624992,4.756554902333215
2025-10-20,Chattanooga,Bakersfield,Flatbed,1997.9,4000.03,3887.0098,113.0202343750002,2.825484668239993
2025-10-20,Salt Lake City,Tucson,Dry Van,344.1,809.92,807.3972,2.522783203124959,0.31148548043324764
2025-10-20,Cincinnati,Grand Rapids,Reefer,517.6,1291.54,1313.706,22.166054687500036,1.7162499564473448
2025-10-20,New York,Tampa,Flatbed,1275.8,2571.24,2590.2031,18.96312500000022,0.737508945100427
2025-10-20,Chattanooga,Mobile,Reefer,304.8,861.44,955.3212,93.8812280273437,10.89817375874625
2025-10-20,Grand Rapids,El Paso,Flatbed,1721.5,3261.52,3392.641,131.12111328125002,4.020245568975509
2025-10-20,Tucson,Atlanta,Dry Van,1826.5,3466.18,3476.3176,10.137626953125164,0.292472605378981
2025-10-20,San Antonio,Atlanta,Reefer,941.6,2155.31,2185.113,29.803037109375055,1.382772645669303
2025-10-20,Philadelphia,Bakersfield,Reefer,2815.7,5782.14,5655.147,126.99302734375033,2.1962980374696968
2025-10-20,Reno,Savannah,Reefer,2340.2,4846.66,4604.6914,241.96859374999985,4.992481291239737
2025-10-20,Tulsa,Richmond,Reefer,1238.9,2839.88,2829.0146,10.86535156250011,0.38259896765004536
2025-10-20,Lexington,Montgomery,Dry Van,459.6,1014.97,992.9991,21.970915527343777,2.164686200315652
2025-10-20,Philadelphia,Nashville,Dry Van,1056.9,2054.25,2061.5662,7.316162109375,0.35614760177071925
2025-10-20,Richmond,Oklahoma City,Reefer,1543.2,3441.52,3408.823,32.69700195312498,0.9500744424883476
2025-10-20,Albany,Columbia,Reefer,1049.0,2326.16,2294.253,31.907070312499854,1.3716627537443622
2025-10-20,Lubbock,Bakersfield,Reefer,1174.6,2543.87,2361.9033,181.9666796874999,7.153143819751005
2025-10-20,Louisville,Cincinnati,Dry Van,78.6,217.22,216.20607,1.0139300537109364,0.4667756439144353
2025-10-21,Greensboro,Reno,Reefer,2350.2,4765.0,4334.5273,430.47265625,9.034053646379853
2025-10-21,Corpus Christi,Fresno,Dry Van,1685.1,3339.97,3276.2,63.7700488281248,1.9093000484472857
2025-10-21,Toledo,Syracuse,Dry Van,465.5,993.99,986.1285,7.861520996093759,0.790905441311659
2025-10-21,Albany,Bakersfield,Dry Van,2892.2,5297.75,4983.5537,314.1962890625,5.930749640177433
2025-10-21,Fort Wayne,Jacksonville,Dry Van,774.5,1519.48,1488.1619,31.318134765625018,2.061108719142405
2025-10-21,New York,Lexington,Dry Van,760.0,1564.5,1502.9572,61.5428466796875,3.9337070424856186
2025-10-21,Green Bay,El Paso,Dry Van,1646.2,3197.15,3100.6072,96.54282226562509,3.019652573874391
2025-10-21,Bakersfield,Tucson,Flatbed,325.3,856.63,860.3526,3.7226000976562545,0.43456335846938055
2025-10-21,Lexington,Nashville,Dry Van,253.9,661.49,685.5036,24.01360107421874,3.630228888451638
2025-10-21,Los Angeles,Baltimore,Reefer,3005.0,5920.98,6107.467,186.48679687500044,3.149593426679375
2025-10-21,Richmond,Memphis,Dry Van,865.5,1842.89,1751.8995,90.9904638671876,4.937379000764429
2025-10-21,Reno,Lexington,Reefer,2130.7,4230.45,4266.562,36.11201171875018,0.8536210502133386
2025-10-21,Fort Wayne,Milwaukee,Reefer,261.2,679.64,620.69214,58.947861328124986,8.673394933806867
2025-10-21,Chattanooga,Toledo,Reefer,574.5,1350.69,1334.423,16.267026367187555,1.20434935974854
2025-10-21,Lubbock,Salt Lake City,Dry Van,1008.4,2179.9,2135.0818,44.81821289062509,2.055975636067026
2025-10-21,Charleston,Columbia,Dry Van,251.9,650.05,622.7083,27.341687011718705,4.206089841045874
2025-10-21,Lexington,Buffalo,Dry Van,555.9,1164.1,1120.2893,43.81069335937491,3.7634819482325326
2025-10-21,Jacksonville,Charleston,Dry Van,396.3,894.69,949.5592,54.869204101562445,6.132761526513367
2025-10-21,Dayton,Memphis,Reefer,443.3,1093.01,1089.9518,3.058217773437491,0.2797977853301883
2025-10-21,Tulsa,Memphis,Dry Van,399.6,924.22,959.59625,35.37625244140622,3.827687394928288
2025-10-21,Lexington,Birmingham,Flatbed,340.1,882.1,899.204,17.103979492187477,1.9390068577471349
2025-10-21,Austin,Tulsa,Reefer,481.8,1330.32,1286.468,43.851982421874936,3.296348429090364
2025-10-21,San Antonio,Chattanooga,Flatbed,888.3,2065.63,2011.542,54.08800781250011,2.618475129258391
2025-10-21,Syracuse,Richmond,Flatbed,399.5,960.84,949.78314,11.056857910156282,1.1507491268219767
2025-10-21,Kansas City,Philadelphia,Dry Van,1168.2,2291.87,2342.4731,50.60314453125011,2.2079413112982027
2025-10-21,Shreveport,Salt Lake City,Reefer,1404.8,3093.85,3059.089,34.76088867187491,1.1235479636011736
2025-10-21,Boston,Buffalo,Flatbed,596.1,1412.82,1374.9282,37.891777343749936,2.6819961030952237
2025-10-21,Charleston,Washington,Flatbed,428.0,1023.6,1070.0708,46.47080078124998,4.539937551900154
2025-10-21,Grand Rapids,Green Bay,Dry Van,103.9,279.98,295.11722,15.137218017578107,5.406535473097402
2025-10-21,San Francisco,Mobile,Dry Van,2248.6,4390.62,4278.4546,112.16541015624989,2.5546599376910297
2025-10-21,Boston,Birmingham,Dry Van,1205.3,2552.75,2494.3816,58.368408203125,2.2864913604201353
2025-10-21,Albany,Milwaukee,Dry Van,1085.7,2199.41,2288.594,89.18399414062515,4.054905367376939
2025-10-21,Philadelphia,Tulsa,Dry Van,1457.5,2786.26,2739.5884,46.67162109375022,1.6750633858200674
2025-10-21,Greensboro,Amarillo,Dry Van,1468.4,2759.26,2792.4785,33.21851562499978,1.2038921893913506
2025-10-21,New Orleans,Lexington,Dry Van,612.2,1399.28,1361.3204,37.95956542968747,2.7127926812137293
2025-10-21,Tucson,Hartford,Reefer,2792.1,5735.76,5654.009,81.75121093750022,1.4252899517675115
2025-10-21,Bakersfield,Corpus Christi,Dry Van,1440.9,2905.85,2888.0906,17.75942382812491,0.6111610657165687
2025-10-21,Jacksonville,Tampa,Dry Van,355.3,873.69,891.7225,18.032473144531195,2.0639440928168105
2025-10-21,New Orleans,Richmond,Flatbed,1118.1,2606.58,2493.148,113.43205078124993,4.351757888929169
2025-10-21,Nashville,Houston,Flatbed,594.7,1449.76,1448.5769,1.183095703124991,0.08160631436410103
2025-10-21,Los Angeles,Albuquerque,Reefer,749.7,1768.41,1753.8582,14.551845703125082,0.8228773702436132
2025-10-21,Lexington,Nashville,Flatbed,265.5,691.16,670.16315,20.996853027343718,3.037914958525337
2025-10-21,Hartford,Los Angeles,Dry Van,3024.9,5460.56,5416.2856,44.2743554687504,0.8108024720678904
2025-10-21,Cincinnati,Atlanta,Flatbed,204.1,560.6,567.74866,7.148657226562477,1.275179669383246
2025-10-21,Houston,Baltimore,Reefer,1572.4,3315.73,3431.77,116.04001953124998,3.499682408738045
2025-10-21,Lubbock,Jacksonville,Flatbed,1103.7,2407.3,2372.8713,34.42866210937518,1.4301774647686278
2025-10-21,Hartford,Little Rock,Dry Van,1377.3,2650.84,2767.3157,116.47567382812485,4.393915657984822
2025-10-21,Chattanooga,Grand Rapids,Dry Van,696.4,1512.06,1340.2673,171.79266601562495,11.361497957463655
2025-10-21,Richmond,Albany,Flatbed,604.7,1388.84,1315.5472,73.29275878906242,5.277264392519111
2025-10-21,Richmond,Tampa,Dry Van,1055.8,2063.13,2020.6832,42.44677246093761,2.0573968902074813
2025-10-21,Lexington,El Paso,Flatbed,1682.5,3377.12,3388.5205,11.40050781250011,0.3375807733364556
2025-10-21,Albany,Jacksonville,Dry Van,1320.4,2542.36,2503.2524,39.10755859375013,1.538238431762226
2025-10-21,Los Angeles,Philadelphia,Dry Van,3075.3,5786.64,5362.9287,423.7112890625003,7.322233438791774
2025-10-21,Boston,Oklahoma City,Dry Van,1988.2,4013.23,3766.5366,246.69337890625002,6.147003259375865
