route,count,mean,median
New Orleans → Chattanooga,4,1031.5475000000001,1023.475
Las Vegas → Syracuse,4,4806.84,4703.57
Tampa → Austin,4,1955.185,1938.3
Tampa → Birmingham,4,998.11,993.375
Austin → Raleigh,4,3309.1675,3333.96
Jacksonville → New Orleans,4,1372.475,1376.685
Las Vegas → Greensboro,4,4279.21,4217.01
Birmingham → Indianapolis,4,1092.425,1065.865
Indianapolis → Boston,4,2577.1725,2628.13
San Francisco → Chattanooga,4,4326.1,4441.195
San Francisco → Corpus Christi,4,3654.0675,3625.4049999999997
Amarillo → Baltimore,4,4176.1325,4118.9
Hartford → Birmingham,4,2318.935,2309.37
Green Bay → Madison,4,667.0699999999999,673.515
New Orleans → Toledo,4,1950.7075,1952.56
Fresno → Birmingham,4,4343.83,4286.735000000001
New Orleans → Albuquerque,4,2707.0675,2767.06
New Orleans → Austin,4,1430.14,1409.73
Baltimore → St. Louis,4,2369.435,2419.87
Providence → Albuquerque,4,5201.7699999999995,5217.219999999999
Providence → Birmingham,4,2441.78,2445.545
Little Rock → Austin,4,1601.3975,1605.0149999999999
Louisville → San Francisco,4,4232.7525000000005,4090.14
Louisville → Tampa,4,1746.485,1757.2350000000001
Madison → New Orleans,4,1689.0775,1698.475
Raleigh → San Francisco,4,5768.485000000001,5804.05
Madison → Providence,4,2633.7425000000003,2648.4300000000003
Corpus Christi → New Orleans,4,1110.34,1103.925
Houston → Detroit,4,2457.855,2413.785
Buffalo → Detroit,4,884.4425,881.81
Madison → Little Rock,4,1498.535,1538.67
Boston → Las Vegas,4,5729.075000000001,5767.16
Dayton → Austin,4,2652.6025,2591.895
Montgomery → Birmingham,4,1025.915,552.675
Montgomery → Detroit,4,1973.5375,1973.3899999999999
Baltimore → Harrisburg,4,896.9300000000001,891.6
Dayton → Corpus Christi,4,2419.905,2431.3900000000003
Dayton → Detroit,4,810.9875,786.985
Charleston → Dallas,4,2225.225,2211.38
Albuquerque → Austin,4,1899.075,1946.0700000000002
Tampa → Green Bay,4,2694.74,2657.06
Madison → Montgomery,4,1884.8825,1890.255
Dallas → Tampa,4,1450.2675,1444.725
Dallas → Toledo,4,3783.3,2214.675
Louisville → Memphis,4,546.8975,566.62
Louisville → Reno,4,3959.6925,3927.5299999999997
Nashville → Las Vegas,4,3475.7975,3417.52
Indianapolis → Washington,4,1768.29,1780.15
Dayton → Tampa,4,1862.7125,1855.74
New York → Indianapolis,4,2076.5975,2081.61
Detroit → Syracuse,4,944.7049999999999,914.25
Baton Rouge → Madison,4,2165.0025,2158.185
Reno → Green Bay,4,3795.5125,3702.65
Atlanta → Dallas,4,1440.21,1439.3899999999999
Hartford → Providence,4,526.1800000000001,598.575
Salt Lake City → San Antonio,4,2277.0175,2200.925
Salt Lake City → Toledo,4,3680.1675,3642.58
Tucson → San Francisco,4,1627.795,1627.1950000000002
Chattanooga → Dallas,4,1342.4125,1332.67
Dallas → Phoenix,4,3320.3525,3301.2
Houston → Salt Lake City,4,2715.42,2753.5600000000004
Grand Rapids → Las Vegas,4,3862.1075,3872.37
Louisville → El Paso,4,2976.3575,2976.7799999999997
Louisville → Green Bay,4,1258.54,1243.06
Indianapolis → Houston,4,1654.5225,1671.96
Baltimore → Dayton,4,1605.5175,1598.44
Dayton → Washington,4,1188.13,1184.3600000000001
Detroit → Amarillo,4,3008.6549999999997,2989.7
Detroit → Atlanta,4,1580.9075,1560.61
Chattanooga → Salt Lake City,4,3363.5775,3354.4049999999997
Chattanooga → St. Louis,4,858.835,861.575
Austin → Tampa,4,2063.935,2105.99
Austin → Toledo,4,2804.9,2859.615
Tulsa → Baltimore,4,3035.585,2938.1800000000003
Tulsa → Madison,4,1743.335,1740.77
Tulsa → New Orleans,4,608.94,607.115
Reno → Madison,4,3333.46,3258.3100000000004
Reno → New Orleans,4,3704.1175000000003,3660.56
Dallas → Dayton,4,1922.4,1917.695
Dallas → El Paso,4,2307.175,2298.27
Memphis → Dayton,4,1054.4675,1040.025
Austin → Amarillo,4,1107.96,1104.505
Louisville → Indianapolis,4,422.03499999999997,423.58500000000004
Louisville → Jacksonville,4,1173.5725,1185.615
Dayton → Reno,4,3949.6825,3912.625
Shreveport → Washington,4,2389.145,2482.13
St. Louis → Charleston,4,1724.58,1727.315
Chattanooga → Boston,4,2321.0074999999997,2339.7799999999997
Milwaukee → Austin,4,2521.13,2580.065
Richmond → Washington,4,240.715,240.97500000000002
Corpus Christi → Tulsa,4,1067.7575,1055.3000000000002
Salt Lake City → Corpus Christi,4,2753.245,2768.0649999999996
Salt Lake City → Dayton,4,3645.7175,3680.74
Salt Lake City → Grand Rapids,4,3220.86,3159.795
Las Vegas → Tampa,4,3960.5525000000002,3982.2799999999997
St. Louis → Grand Rapids,4,1087.545,1079.415
St. Louis → Harrisburg,4,1651.0825,1651.0
St. Louis → Louisville,4,524.345,537.395
St. Louis → Lubbock,4,2167.4025,2155.48
St. Louis → Madison,4,715.9475,710.27
New York → Las Vegas,4,4952.5375,4917.8099999999995
New York → Louisville,4,1891.94,1935.17
Dayton → Las Vegas,4,3880.1275,3886.01
Detroit → Columbia,4,1609.78,1630.71
Dallas → Baltimore,4,5647.1325,3197.215
Memphis → Louisville,4,621.6775,625.7049999999999
Birmingham → Albany,4,2693.1625,2660.0150000000003
Birmingham → Amarillo,4,2476.435,2508.3599999999997
Birmingham → Baltimore,4,2090.5025,2125.625
Washington → Fresno,4,5414.71,5360.225
Memphis → New Orleans,4,870.8775,857.74
Charleston → Washington,4,1033.6975,1057.43
Baltimore → Madison,4,2385.6975,2415.9300000000003
Austin → Buffalo,4,3525.8925,3519.3050000000003
Austin → Dallas,4,1069.7525,1086.9850000000001
Austin → Dayton,4,2646.9674999999997,2599.17
St. Louis → Hartford,4,2329.3725,2298.495
St. Louis → Lexington,4,850.2925,856.085
Washington → Shreveport,4,2373.35,2378.115
Washington → Columbia,4,1139.3925,1129.8200000000002
Washington → Tulsa,4,2678.62,2649.81
New Orleans → Indianapolis,4,1242.5275,1232.42
New Orleans → Kansas City,4,1402.6525000000001,1420.91
New Orleans → El Paso,3,2543.99,2535.23
Albany → Greensboro,3,1999.8766666666668,1971.11
Washington → Louisville,3,1441.26,1470.0
Washington → Reno,3,4569.36,4556.57
Washington → Indianapolis,3,1635.0,1639.49
Washington → Houston,3,2759.4466666666667,2733.32
Tulsa → Providence,3,3579.7666666666664,3515.93
Albany → Las Vegas,3,5762.233333333334,5823.64
St. Louis → Las Vegas,3,3536.153333333333,3536.58
St. Louis → Jacksonville,3,1468.4166666666667,1512.57
St. Louis → Savannah,3,1420.5166666666667,1356.73
St. Louis → San Antonio,3,2000.5633333333333,1952.11
Austin → Charleston,3,3333.7233333333334,3199.44
Austin → Birmingham,3,2039.86,1956.8
Detroit → Birmingham,3,1758.9166666666667,1754.84
St. Louis → Richmond,3,1722.7366666666667,1733.9
St. Louis → Montgomery,3,1416.4833333333333,1355.43
St. Louis → Milwaukee,3,423.6066666666666,445.58
St. Louis → Detroit,3,1270.2366666666667,1203.56
St. Louis → Albuquerque,3,2592.97,2503.32
Las Vegas → Montgomery,3,3727.2000000000003,3686.34
Las Vegas → Milwaukee,3,3511.4300000000003,3541.85
Dayton → San Francisco,3,4507.06,4117.4
Little Rock → Dallas,3,727.7433333333333,761.23
Louisville → Harrisburg,3,1316.9766666666667,1305.73
Houston → San Francisco,3,4111.7266666666665,4057.65
Louisville → Milwaukee,3,513.5766666666667,523.03
Detroit → Corpus Christi,3,2923.133333333333,2847.89
Louisville → Buffalo,3,1374.4566666666667,1347.15
Louisville → Austin,3,2246.0466666666666,2251.28
Las Vegas → Lubbock,3,2419.956666666667,2389.83
Las Vegas → Jacksonville,3,4475.863333333334,4601.72
Corpus Christi → Dayton,3,2489.8866666666668,2403.04
Corpus Christi → Birmingham,3,1832.6133333333335,1837.71
Jacksonville → Dallas,3,1583.3066666666666,1587.91
Fresno → Detroit,3,4615.956666666666,4439.53
Jacksonville → St. Louis,3,1462.3666666666668,1484.4
Albuquerque → Salt Lake City,3,630.4233333333333,625.27
Savannah → Washington,3,1214.1833333333334,1239.75
Savannah → Harrisburg,3,1269.3566666666668,1265.91
Savannah → Dallas,3,1944.9099999999999,1984.19
Savannah → Tampa,3,1282.8999999999999,1272.45
Savannah → San Francisco,3,4968.41,4936.5
Birmingham → Chattanooga,3,465.05999999999995,452.28
Little Rock → Louisville,3,936.3433333333332,914.16
Little Rock → Las Vegas,3,3419.3633333333332,3328.54
Toledo → Lubbock,3,2934.6133333333332,2841.45
St. Louis → Washington,3,1677.0366666666666,1687.8
Birmingham → Tulsa,3,1425.6066666666666,1396.45
Savannah → Lubbock,3,2573.23,2427.66
Savannah → Birmingham,3,726.0966666666667,709.2
Savannah → Baltimore,3,1656.6766666666665,1571.25
Providence → Las Vegas,3,5821.393333333333,5939.71
Providence → Detroit,3,2004.25,1956.67
Birmingham → Dayton,3,1193.34,1165.59
Boston → Birmingham,3,2539.6366666666668,2552.75
Boston → Austin,3,4357.656666666667,4225.34
Baltimore → Indianapolis,3,2043.8466666666666,2020.66
Las Vegas → Fresno,3,859.9266666666666,881.27
Albuquerque → Las Vegas,3,1043.3666666666666,1078.55
Indianapolis → Dallas,3,1551.2866666666669,1493.13
Jacksonville → Indianapolis,3,1324.6666666666667,1278.57
Little Rock → Salt Lake City,3,2816.4733333333334,2760.4
New York → Reno,3,5434.349999999999,5472.38
New York → Providence,3,850.0166666666668,852.46
Las Vegas → Buffalo,3,4694.483333333334,4901.18
Birmingham → Dallas,3,1332.8366666666668,1271.55
San Francisco → Washington,3,5063.973333333333,5187.81
Harrisburg → Tampa,3,1710.89,2027.96
Las Vegas → Charleston,3,4185.22,4192.09
Raleigh → Detroit,3,1650.67,1643.08
Chattanooga → Little Rock,3,1678.64,878.93
Harrisburg → Salt Lake City,3,3995.9266666666663,3946.2
Harrisburg → Providence,3,1198.1666666666667,1187.48
Boston → Washington,3,1046.78,1037.91
Houston → Little Rock,3,924.5933333333332,905.93
Houston → Las Vegas,3,2965.0033333333336,2890.03
Providence → Washington,3,1127.2866666666666,1129.75
Little Rock → New Orleans,3,438.4766666666667,450.29
Las Vegas → New York,3,5489.706666666666,5454.33
Austin → Harrisburg,3,3616.713333333333,3773.57
San Francisco → Birmingham,3,4627.196666666667,4781.72
San Francisco → Albuquerque,3,1712.9566666666667,1727.24
San Antonio → New Orleans,3,1315.1766666666665,1247.38
San Francisco → Philadelphia,3,5353.07,5228.93
San Francisco → Las Vegas,3,1151.0566666666666,1177.76
Dallas → Jacksonville,3,1591.26,1634.14
Raleigh → Madison,3,2063.8733333333334,2122.65
Madison → Charleston,3,1967.14,1945.36
San Francisco → Dayton,3,4667.64,4619.36
Indianapolis → Birmingham,3,1074.25,1077.39
Indianapolis → Austin,3,2373.2033333333334,2451.04
Indianapolis → Little Rock,3,1011.0133333333333,1044.13
Detroit → Austin,3,3160.133333333333,3025.7
Syracuse → St. Louis,3,1793.38,1695.78
Boston → Dallas,3,3282.1866666666665,3352.24
Fresno → Austin,3,3073.66,2971.5
Detroit → Memphis,3,1548.1466666666665,1534.37
Detroit → Madison,3,878.3433333333332,866.69
Buffalo → New Orleans,3,2438.32,2453.03
Dallas → Lubbock,3,1163.6466666666668,1176.01
Green Bay → Salt Lake City,3,3434.5466666666666,3393.34
Chattanooga → Las Vegas,3,3661.4600000000005,3530.35
Reno → Austin,3,3141.83,2995.71
Buffalo → Dayton,3,997.6566666666666,983.68
Madison → Reno,3,3299.786666666667,3254.18
Houston → Birmingham,3,1571.0866666666668,1555.16
Milwaukee → Indianapolis,3,363.62000000000006,371.98
Birmingham → San Francisco,3,4532.083333333333,4515.31
Tampa → Louisville,3,1569.4166666666667,1585.94
Las Vegas → El Paso,3,833.94,815.96
Las Vegas → Dallas,3,2975.9,3001.89
Austin → Milwaukee,3,2493.6033333333335,2523.88
New Orleans → Syracuse,3,2502.3933333333334,2477.46
New Orleans → San Francisco,3,3992.776666666667,3872.28
New Orleans → Memphis,3,855.7166666666667,832.44
Corpus Christi → St. Louis,3,1933.2566666666664,1799.09
Detroit → St. Louis,3,1249.4833333333333,1227.42
Detroit → San Francisco,3,4523.136666666666,4340.63
Reno → Dallas,3,3194.75,3170.71
Detroit → Tampa,3,2528.2766666666666,2488.57
Salt Lake City → New Orleans,3,3014.786666666667,2981.56
Austin → Savannah,3,2702.3566666666666,2738.53
Tampa → New Orleans,3,1300.8433333333332,1275.57
Detroit → Albuquerque,3,3365.16,3236.78
Baltimore → Detroit,3,1770.9833333333333,1713.43
Memphis → Dallas,3,910.5833333333334,1193.53
Memphis → Austin,3,2000.1033333333335,2000.69
Salt Lake City → Louisville,3,3321.33,3297.51
Salt Lake City → Las Vegas,3,587.4566666666666,620.41
Fresno → Salt Lake City,3,1234.72,1259.15
Tulsa → Little Rock,3,576.1133333333333,595.69
Tulsa → Las Vegas,3,2832.48,2876.13
Las Vegas → San Francisco,3,1112.9133333333332,1077.4
Corpus Christi → Washington,3,3083.3133333333335,3105.03
Salt Lake City → Albuquerque,3,686.54,688.77
Detroit → Providence,3,2089.286666666667,2116.65
Dallas → Green Bay,3,2479.35,2563.03
Albany → Detroit,3,1612.1733333333332,1560.85
Memphis → Salt Lake City,3,3334.5433333333335,3262.87
Washington → Kansas City,3,1327.6866666666667,1643.25
Washington → Jacksonville,3,1704.55,1657.56
Birmingham → Providence,3,2596.306666666667,2592.17
Birmingham → New York,3,2085.9166666666665,2100.32
Washington → Little Rock,3,2188.89,2197.55
New Orleans → Las Vegas,3,3172.7566666666667,3116.69
Green Bay → Birmingham,3,1819.6633333333332,1873.92
Tulsa → Tampa,3,1531.6533333333334,1558.19
Tulsa → St. Louis,3,1218.7133333333334,1167.38
Washington → Boston,3,1074.09,1068.07
Washington → Albuquerque,2,4317.415,4317.415
Washington → Austin,2,3265.61,3265.61
Washington → Savannah,2,1198.93,1198.93
Washington → Philadelphia,2,660.85,660.85
Washington → Baton Rouge,2,2558.615,2558.615
Little Rock → St. Louis,2,553.005,553.005
Austin → New Orleans,2,1392.47,1392.47
Austin → St. Louis,2,2082.5299999999997,2082.5299999999997
Toledo → Birmingham,2,1481.42,1481.42
Tampa → St. Louis,2,1811.7150000000001,1811.7150000000001
Tampa → Salt Lake City,2,3711.2650000000003,3711.2650000000003
Birmingham → Savannah,2,743.87,743.87
Tampa → Madison,2,2433.79,2433.79
Las Vegas → Corpus Christi,2,2779.455,2779.455
Albuquerque → Baltimore,2,4770.155000000001,4770.155000000001
Austin → Washington,2,3528.635,3528.635
Indianapolis → Detroit,2,1270.78,1270.78
Dallas → Washington,2,2493.295,2493.295
Dallas → Tulsa,2,413.24,413.24
Austin → Louisville,2,2367.25,2367.25
Dayton → Louisville,2,662.82,662.82
Indianapolis → Lubbock,2,2534.6,2534.6
Indianapolis → Las Vegas,2,3202.54,3202.54
Detroit → Baltimore,2,1788.92,1788.92
Tampa → Baltimore,2,2593.325,2593.325
Birmingham → Louisville,2,810.53,810.53
Birmingham → Las Vegas,2,3906.2349999999997,3906.2349999999997
Dayton → Birmingham,2,1228.78,1228.78
Las Vegas → Louisville,2,3719.0950000000003,3719.0950000000003
Albuquerque → Detroit,2,3254.8149999999996,3254.8149999999996
Harrisburg → Birmingham,2,1717.24,1717.24
Birmingham → Milwaukee,2,1170.97,1170.97
Toledo → Dallas,2,2138.5299999999997,2138.5299999999997
Las Vegas → Green Bay,2,3491.935,3491.935
Greensboro → Las Vegas,2,4507.125,4507.125
Birmingham → New Orleans,2,937.2049999999999,937.2049999999999
Louisville → Dallas,2,1584.625,1584.625
Jacksonville → Louisville,2,1195.9050000000002,1195.9050000000002
Shreveport → Las Vegas,2,3126.9,3126.9
Green Bay → St. Louis,2,1139.715,1139.715
Dallas → Providence,2,3352.955,3352.955
Houston → St. Louis,2,1609.59,1609.59
Louisville → Dayton,2,607.3,607.3
St. Louis → Green Bay,2,1272.385,1272.385
Austin → Fresno,2,2962.33,2962.33
New York → Dallas,2,2910.835,2910.835
Dayton → St. Louis,2,736.3050000000001,736.3050000000001
New York → Harrisburg,2,634.125,634.125
Detroit → Chattanooga,2,1481.745,1481.745
St. Louis → Boston,2,2717.835,2717.835
Louisville → Las Vegas,2,3857.69,3857.69
St. Louis → Salt Lake City,2,3100.74,3100.74
Dayton → Little Rock,2,1363.5349999999999,1363.5349999999999
Detroit → Boston,2,2063.33,2063.33
St. Louis → Providence,2,2680.35,2680.35
St. Louis → Toledo,2,1065.225,1065.225
St. Louis → Little Rock,2,847.5799999999999,847.5799999999999
St. Louis → Shreveport,2,1285.935,1285.935
Austin → Detroit,2,2901.605,2901.605
Washington → New Orleans,2,2288.9300000000003,2288.9300000000003
Washington → Madison,2,1640.545,1640.545
Washington → Charleston,2,1064.44,1064.44
New Orleans → Louisville,2,1160.83,1160.83
Dallas → Amarillo,2,1612.5149999999999,1612.5149999999999
Dallas → Birmingham,2,1266.6399999999999,1266.6399999999999
Birmingham → Austin,2,2006.9499999999998,2006.9499999999998
Salt Lake City → Austin,2,2442.605,2442.605
Kansas City → Louisville,2,715.275,715.275
New Orleans → Detroit,2,2087.16,2087.16
New Orleans → Little Rock,2,517.18,517.18
Washington → Las Vegas,2,4751.855,4751.855
Dallas → Fresno,2,3822.6099999999997,3822.6099999999997
Salt Lake City → Birmingham,2,3811.1400000000003,3811.1400000000003
Madison → Washington,2,1775.355,1775.355
Reno → Providence,2,5607.605,5607.605
Las Vegas → St. Louis,2,3577.565,3577.565
Las Vegas → Salt Lake City,2,560.2950000000001,560.2950000000001
Boston → Louisville,2,3881.1800000000003,3881.1800000000003
Raleigh → St. Louis,2,1845.725,1845.725
Madison → Dallas,2,1793.81,1793.81
Detroit → Las Vegas,2,4083.985,4083.985
Green Bay → Louisville,2,1286.545,1286.545
Savannah → Louisville,2,1046.2,1046.2
New Orleans → Columbia,2,1516.37,1516.37
New Orleans → Tulsa,2,538.7149999999999,538.7149999999999
Little Rock → Birmingham,2,949.9300000000001,949.9300000000001
Corpus Christi → Dallas,2,841.76,841.76
El Paso → Las Vegas,2,823.02,823.02
Louisville → New Orleans,2,1296.8899999999999,1296.8899999999999
Little Rock → Albuquerque,2,2643.59,2643.59
Louisville → Oklahoma City,2,2021.585,2021.585
Baltimore → Salt Lake City,2,4811.325,4811.325
Providence → Buffalo,2,1513.4,1513.4
Providence → Dayton,2,1953.31,1953.31
Las Vegas → Austin,2,2658.1,2658.1
Savannah → Detroit,2,3048.46,3048.46
Fresno → Dallas,2,3729.91,3729.91
Dallas → Grand Rapids,2,6943.305,6943.305
Salt Lake City → Indianapolis,2,2904.3199999999997,2904.3199999999997
Detroit → Savannah,2,1688.2649999999999,1688.2649999999999
Detroit → Reno,2,4006.28,4006.28
Salt Lake City → St. Louis,2,3121.875,3121.875
Salt Lake City → San Francisco,2,1227.69,1227.69
New Orleans → Salt Lake City,2,2959.185,2959.185
